hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 16	 5.08428	 6.4634e-05
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 19	 4.44305	 4.5664e-05
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 22	 3.74936	 5.685e-05
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 26	 6.00059	 7.409e-05
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 32	 5.12512	 0.000121254
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 38	 12.0709	 0.000185081
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 45	 6.4673	 0.000231796
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 53	 10.349	 0.000308281
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 64	 8.48267	 0.00045671
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 76	 0.770689	 0.000651925
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 90	 8.68704	 0.000873397
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 107	 6.6972	 0.00119474
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 128	 6.99139	 0.00164551
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 152	 15.2411	 0.00246361
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 181	 4.25256	 0.00365412
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 215	 6.5401	 0.00564263
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 256	 7.77228	 0.00686131
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 304	 7.41879	 0.0104283
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 362	 17.4657	 0.0130841
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 430	 18.7009	 0.0173879
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 512	 6.38456	 0.0240974
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 608	 21.7851	 0.0348502
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 724	 8.56682	 0.0515072
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 861	 10.009	 0.0655827
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 1024	 15.0743	 0.0900717
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 1217	 30.1267	 0.125514
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 1448	 32.4621	 0.188566
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 1722	 26.774	 0.244966
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 2048	 50.2559	 0.342523
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 2435	 37.1636	 0.480402
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 2896	 19.2577	 0.677826
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 3444	 28.0925	 0.949226
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 4096	 41.5433	 1.3551
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 4870	 100.905	 1.94937
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 5792	 28.9433	 2.68123
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 6888	 74.038	 3.73291
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 8192	 105.398	 5.27738
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 9741	 59.7546	 7.45425
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 11585	 144.806	 10.4922
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 13777	 81.4108	 14.9498
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 16384	 83.2001	 20.976
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 19483	 89.3567	 29.5844
hpce.he915.direct_fourier_transform_parfor_inner	 1	 8	 23170	 81.6447	 41.9427
