hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 16	 5.08428	 8.7997e-05
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 19	 4.44305	 7.5963e-05
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 22	 3.74936	 9.6307e-05
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 26	 6.00059	 0.000112656
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 32	 5.12512	 0.000161202
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 38	 12.0709	 0.000239188
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 45	 6.4673	 0.000296796
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 53	 10.349	 0.000372017
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 64	 8.48267	 0.000485101
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 76	 0.770689	 0.000660338
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 90	 8.68704	 0.000808135
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 107	 6.6972	 0.00100604
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 128	 6.99139	 0.00126332
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 152	 15.2411	 0.00176735
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 181	 4.25256	 0.0022405
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 215	 6.5401	 0.00284002
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 256	 7.77228	 0.00353997
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 304	 7.41879	 0.0048671
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 362	 17.4657	 0.00622279
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 430	 18.7009	 0.00817744
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 512	 6.38456	 0.0107132
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 608	 21.7851	 0.0154286
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 724	 8.56682	 0.0200027
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 861	 10.009	 0.0269142
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 1024	 15.0743	 0.0353994
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 1217	 30.1267	 0.0514808
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 1448	 32.4621	 0.068413
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 1722	 26.774	 0.0925127
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 2048	 50.2559	 0.125165
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 2435	 37.1636	 0.17461
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 2896	 19.2577	 0.236245
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 3444	 28.0925	 0.331878
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 4096	 41.5433	 0.44498
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 4870	 100.905	 0.628184
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 5792	 28.9433	 0.86624
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 6888	 74.038	 1.18098
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 8192	 105.398	 1.64899
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 9741	 59.7546	 2.30031
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 11585	 144.806	 3.20457
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 13777	 81.4108	 4.46528
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 16384	 83.2001	 6.24403
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 19483	 89.3567	 8.77774
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 23170	 81.6447	 12.3237
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 27554	 221.942	 17.016
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 32768	 114.539	 24.1419
hpce.he915.direct_fourier_transform_parfor_inner	 6	 8	 38967	 242.634	 34.2509
