hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 623487	 655.52	 0.105661
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 741455	 96.6169	 0.102129
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 881743	 161.942	 0.124882
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1048576	 550.877	 0.115536
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1246974	 103.408	 0.211668
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1482910	 265.466	 0.21796
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1763487	 1022.81	 0.273397
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2097152	 1672.13	 0.256541
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2493948	 1085.24	 0.447727
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2965820	 473.371	 0.472549
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 3526975	 836.634	 0.553932
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 4194304	 1679.33	 0.524649
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 4987896	 768.932	 0.917714
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 5931641	 559.983	 0.931381
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 7053950	 1307.88	 1.12562
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 8388608	 2882.48	 1.0903
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 9975792	 3553.85	 1.90267
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 11863283	 1940.72	 1.92978
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 14107900	 1159.23	 2.31042
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 16777216	 3402.48	 2.16196
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 19951584	 2187.89	 3.83716
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 23726566	 3263.95	 3.97186
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 28215801	 3521.84	 4.5949
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 33554432	 4734.21	 4.5201
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 39903169	 1428.68	 7.82053
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 47453132	 1864.09	 8.13586
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 56431603	 2422.51	 9.51671
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 67108864	 4805.36	 9.17372
