hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 16	 5.08428	 7.0201e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 19	 3.74151	 6.006e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 22	 2.7268	 2.0058e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 26	 3.69267	 1.6988e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 32	 5.12512	 1.6645e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 38	 10.1649	 3.1983e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 45	 4.59897	 2.4544e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 53	 6.24848	 6.9594e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 64	 8.48267	 1.8752e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 76	 0.649002	 2.719e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 90	 6.17745	 2.2352e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 107	 4.0058	 2.4015e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 128	 6.99139	 2.5111e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 152	 12.8346	 3.6405e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 181	 3.00734	 3.9133e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 215	 3.89364	 4.2129e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 256	 7.77228	 3.7968e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 304	 6.2474	 5.9933e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 362	 12.3514	 6.0628e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 430	 11.1336	 8.6887e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 512	 6.38456	 6.9498e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 608	 18.3453	 0.000112365
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 724	 6.05831	 0.0001141
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 861	 5.95193	 0.000131963
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1024	 15.0743	 0.000122954
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1217	 25.349	 0.000203043
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1448	 22.9566	 0.000207571
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1722	 15.9214	 0.000280618
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2048	 50.2559	 0.000276357
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2435	 31.2571	 0.000444331
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2896	 13.6187	 0.000474654
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 3444	 16.7054	 0.000548429
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 4096	 41.5433	 0.000549393
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 4870	 84.8676	 0.000977872
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 5792	 20.4682	 0.000952748
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 6888	 44.0272	 0.00110883
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 8192	 105.398	 0.00103475
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 9741	 50.2525	 0.00164709
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 11585	 102.396	 0.00169841
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 13777	 48.408	 0.00205213
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 16384	 83.2001	 0.00179782
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 19483	 75.1435	 0.00301511
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 23170	 57.7327	 0.00310814
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 27554	 131.97	 0.00378164
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 32768	 114.539	 0.00344997
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 38967	 204.035	 0.00598085
