hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 16	 5.08428	 6.4255e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 19	 3.74151	 5.757e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 22	 2.7268	 4.597e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 26	 3.69267	 5.246e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 32	 5.12512	 5.221e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 38	 10.1649	 1.1467e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 45	 4.59897	 9.415e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 53	 6.24848	 1.4214e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 64	 8.48267	 1.3817e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 76	 0.649002	 4.0775e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 90	 6.17745	 3.0957e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 107	 4.0058	 3.7451e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 128	 6.99139	 2.2394e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 152	 12.8346	 3.7094e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 181	 3.00734	 3.4043e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 215	 3.89364	 3.6671e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 256	 7.77228	 3.533e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 304	 6.2474	 6.1254e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 362	 12.3514	 6.0181e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 430	 11.1336	 9.248e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 512	 6.38456	 6.9065e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 608	 18.3453	 0.000113947
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 724	 6.05831	 0.000107948
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 861	 5.95193	 0.000131715
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1024	 15.0743	 0.000131336
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1217	 25.349	 0.000207122
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1448	 22.9566	 0.000201532
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1722	 15.9214	 0.00027224
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2048	 50.2559	 0.000262041
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2435	 31.2571	 0.000407233
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2896	 13.6187	 0.000422944
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 3444	 16.7054	 0.000534671
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 4096	 41.5433	 0.000529453
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 4870	 84.8676	 0.000932671
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 5792	 20.4682	 0.000939292
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 6888	 44.0272	 0.00105199
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 8192	 105.398	 0.00110637
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 9741	 50.2525	 0.00171678
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 11585	 102.396	 0.00166602
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 13777	 48.408	 0.00203213
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 16384	 83.2001	 0.00186479
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 19483	 75.1435	 0.00302945
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 23170	 57.7327	 0.00307085
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 27554	 131.97	 0.00394594
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 32768	 114.539	 0.00357078
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 38967	 204.035	 0.00607356
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 46340	 106.822	 0.00631192
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 55108	 91.965	 0.0074545
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 65536	 61.2098	 0.00698414
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 77935	 232.701	 0.0127897
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 92681	 34.833	 0.0125592
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 110217	 158.456	 0.0151126
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 131072	 343.686	 0.0146617
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 155871	 106.199	 0.0268098
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 185363	 146.588	 0.0254048
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 220435	 118.499	 0.0304264
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 262144	 313.594	 0.0287898
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 311743	 382.887	 0.0505141
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 370727	 280.517	 0.0525454
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 440871	 118.337	 0.0606916
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 524288	 309.047	 0.0579243
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 623487	 655.52	 0.106404
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 741455	 96.6169	 0.109814
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 881743	 161.942	 0.124976
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1048576	 550.877	 0.125854
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1246974	 103.408	 0.221606
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1482910	 265.466	 0.225745
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1763487	 1022.81	 0.273684
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2097152	 1672.13	 0.26496
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2493948	 1085.24	 0.468984
