	 1	 8	 215	 6.5401	 0.00564263		 2	 8	 215	 6.5401	 0.00260623		 3	 8	 215	 6.5401	 0.00255905		 4	 8	 215	 6.5401	 0.00275849		 5	 8	 215	 6.5401	 0.0026689		 6	 8	 215	 6.5401	 0.00284002		 7	 8	 215	 6.5401	 0.00299523		 8	 8	 215	 6.5401	 0.00318153
	 1	 8	 256	 7.77228	 0.00686131		 2	 8	 256	 7.77228	 0.0035035		 3	 8	 256	 7.77228	 0.00331016		 4	 8	 256	 7.77228	 0.00354075		 5	 8	 256	 7.77228	 0.00333786		 6	 8	 256	 7.77228	 0.00353997		 7	 8	 256	 7.77228	 0.003769		 8	 8	 256	 7.77228	 0.00380641
	 1	 8	 304	 7.41879	 0.0104283		 2	 8	 304	 7.41879	 0.00495662		 3	 8	 304	 7.41879	 0.00464894		 4	 8	 304	 7.41879	 0.00500253		 5	 8	 304	 7.41879	 0.00466622		 6	 8	 304	 7.41879	 0.0048671		 7	 8	 304	 7.41879	 0.00510618		 8	 8	 304	 7.41879	 0.00544304
	 1	 8	 362	 17.4657	 0.0130841		 2	 8	 362	 17.4657	 0.00677567		 3	 8	 362	 17.4657	 0.00608224		 4	 8	 362	 17.4657	 0.00653445		 5	 8	 362	 17.4657	 0.00589288		 6	 8	 362	 17.4657	 0.00622279		 7	 8	 362	 17.4657	 0.00652971		 8	 8	 362	 17.4657	 0.00728478
	 1	 8	 430	 18.7009	 0.0173879		 2	 8	 430	 18.7009	 0.00912743		 3	 8	 430	 18.7009	 0.00801897		 4	 8	 430	 18.7009	 0.00854741		 5	 8	 430	 18.7009	 0.00760904		 6	 8	 430	 18.7009	 0.00817744		 7	 8	 430	 18.7009	 0.00827135		 8	 8	 430	 18.7009	 0.00938722
	 1	 8	 512	 6.38456	 0.0240974		 2	 8	 512	 6.38456	 0.0124483		 3	 8	 512	 6.38456	 0.0107047		 4	 8	 512	 6.38456	 0.0113179		 5	 8	 512	 6.38456	 0.0101353		 6	 8	 512	 6.38456	 0.0107132		 7	 8	 512	 6.38456	 0.0108656		 8	 8	 512	 6.38456	 0.0118251
	 1	 8	 608	 21.7851	 0.0348502		 2	 8	 608	 21.7851	 0.0177568		 3	 8	 608	 21.7851	 0.0152362		 4	 8	 608	 21.7851	 0.0127893		 5	 8	 608	 21.7851	 0.0148742		 6	 8	 608	 21.7851	 0.0154286		 7	 8	 608	 21.7851	 0.0154644		 8	 8	 608	 21.7851	 0.0182279
	 1	 8	 724	 8.56682	 0.0515072		 2	 8	 724	 8.56682	 0.0244815		 3	 8	 724	 8.56682	 0.020493		 4	 8	 724	 8.56682	 0.0167499		 5	 8	 724	 8.56682	 0.0194999		 6	 8	 724	 8.56682	 0.0200027		 7	 8	 724	 8.56682	 0.0211677		 8	 8	 724	 8.56682	 0.0221794
	 1	 8	 861	 10.009	 0.0655827		 2	 8	 861	 10.009	 0.0336276		 3	 8	 861	 10.009	 0.027587		 4	 8	 861	 10.009	 0.0224219		 5	 8	 861	 10.009	 0.0260379		 6	 8	 861	 10.009	 0.0269142		 7	 8	 861	 10.009	 0.0275233		 8	 8	 861	 10.009	 0.0282338
	 1	 8	 1024	 15.0743	 0.0900717		 2	 8	 1024	 15.0743	 0.0460843		 3	 8	 1024	 15.0743	 0.0372239		 4	 8	 1024	 15.0743	 0.029794		 5	 8	 1024	 15.0743	 0.0349983		 6	 8	 1024	 15.0743	 0.0353994		 7	 8	 1024	 15.0743	 0.0358985		 8	 8	 1024	 15.0743	 0.0406456
	 1	 8	 1217	 30.1267	 0.125514		 2	 8	 1217	 30.1267	 0.0642109		 3	 8	 1217	 30.1267	 0.0515937		 4	 8	 1217	 30.1267	 0.0435726		 5	 8	 1217	 30.1267	 0.049056		 6	 8	 1217	 30.1267	 0.0514808		 7	 8	 1217	 30.1267	 0.0515575		 8	 8	 1217	 30.1267	 0.0549788
	 1	 8	 1448	 32.4621	 0.188566		 2	 8	 1448	 32.4621	 0.0879957		 3	 8	 1448	 32.4621	 0.0700028		 4	 8	 1448	 32.4621	 0.059476		 5	 8	 1448	 32.4621	 0.0663956		 6	 8	 1448	 32.4621	 0.068413		 7	 8	 1448	 32.4621	 0.0695455		 8	 8	 1448	 32.4621	 0.0725072
	 1	 8	 1722	 26.774	 0.244966		 2	 8	 1722	 26.774	 0.122219		 3	 8	 1722	 26.774	 0.0955299		 4	 8	 1722	 26.774	 0.0816436		 5	 8	 1722	 26.774	 0.0897334		 6	 8	 1722	 26.774	 0.0925127		 7	 8	 1722	 26.774	 0.0927337		 8	 8	 1722	 26.774	 0.0964685
	 1	 8	 2048	 50.2559	 0.342523		 2	 8	 2048	 50.2559	 0.170773		 3	 8	 2048	 50.2559	 0.13094		 4	 8	 2048	 50.2559	 0.110407		 5	 8	 2048	 50.2559	 0.121106		 6	 8	 2048	 50.2559	 0.125165		 7	 8	 2048	 50.2559	 0.125591		 8	 8	 2048	 50.2559	 0.129238
	 1	 8	 2435	 37.1636	 0.480402		 2	 8	 2435	 37.1636	 0.238449		 3	 8	 2435	 37.1636	 0.182507		 4	 8	 2435	 37.1636	 0.15427		 5	 8	 2435	 37.1636	 0.168402		 6	 8	 2435	 37.1636	 0.17461		 7	 8	 2435	 37.1636	 0.176661		 8	 8	 2435	 37.1636	 0.184221
	 1	 8	 2896	 19.2577	 0.677826		 2	 8	 2896	 19.2577	 0.331847		 3	 8	 2896	 19.2577	 0.250904		 4	 8	 2896	 19.2577	 0.211502		 5	 8	 2896	 19.2577	 0.229768		 6	 8	 2896	 19.2577	 0.236245		 7	 8	 2896	 19.2577	 0.237016		 8	 8	 2896	 19.2577	 0.249502
