hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 16	 5.08428	 8.8388e-05
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 19	 4.44305	 8.0228e-05
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 22	 3.74936	 0.000123887
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 26	 6.00059	 0.000151115
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 32	 5.12512	 0.000188793
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 38	 12.0709	 0.000264971
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 45	 6.4673	 0.000319994
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 53	 10.349	 0.00040696
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 64	 8.48267	 0.000494918
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 76	 0.770689	 0.000708687
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 90	 8.68704	 0.000854855
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 107	 6.6972	 0.00110063
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 128	 6.99139	 0.00135933
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 152	 15.2411	 0.00190752
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 181	 4.25256	 0.00234604
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 215	 6.5401	 0.00299523
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 256	 7.77228	 0.003769
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 304	 7.41879	 0.00510618
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 362	 17.4657	 0.00652971
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 430	 18.7009	 0.00827135
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 512	 6.38456	 0.0108656
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 608	 21.7851	 0.0154644
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 724	 8.56682	 0.0211677
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 861	 10.009	 0.0275233
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 1024	 15.0743	 0.0358985
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 1217	 30.1267	 0.0515575
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 1448	 32.4621	 0.0695455
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 1722	 26.774	 0.0927337
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 2048	 50.2559	 0.125591
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 2435	 37.1636	 0.176661
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 2896	 19.2577	 0.237016
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 3444	 28.0925	 0.325342
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 4096	 41.5433	 0.444192
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 4870	 100.905	 0.617554
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 5792	 28.9433	 0.852492
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 6888	 74.038	 1.19281
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 8192	 105.398	 1.62942
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 9741	 59.7546	 2.28341
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 11585	 144.806	 3.18188
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 13777	 81.4108	 4.41274
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 16384	 83.2001	 6.18929
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 19483	 89.3567	 8.80051
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 23170	 81.6447	 12.1611
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 27554	 221.942	 16.9955
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 32768	 114.539	 23.8402
hpce.he915.direct_fourier_transform_parfor_inner	 7	 8	 38967	 242.634	 33.9463
