hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 16	 5.08428	 6.835e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 19	 3.74151	 5.9313e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 22	 2.7268	 3.344e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 26	 3.69267	 3.443e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 32	 5.12512	 3.272e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 38	 10.1649	 1.0319e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 45	 4.59897	 8.088e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 53	 6.24848	 1.0916e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 64	 8.48267	 9.794e-06
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 76	 0.649002	 5.9231e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 90	 6.17745	 1.867e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 107	 4.0058	 2.1607e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 128	 6.99139	 2.1987e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 152	 12.8346	 3.1631e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 181	 3.00734	 3.1402e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 215	 3.89364	 3.4452e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 256	 7.77228	 3.5349e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 304	 6.2474	 5.7266e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 362	 12.3514	 5.7515e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 430	 11.1336	 7.4452e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 512	 6.38456	 6.727e-05
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 608	 18.3453	 0.000110441
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 724	 6.05831	 0.000103557
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 861	 5.95193	 0.000127254
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1024	 15.0743	 0.000127168
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1217	 25.349	 0.000206441
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1448	 22.9566	 0.000235173
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 1722	 15.9214	 0.00026218
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2048	 50.2559	 0.000253261
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2435	 31.2571	 0.00042294
hpce.he915.fast_fourier_transform_taskgroup	 8	 8	 2896	 13.6187	 0.000417946
